연번,호선,고유역번호(외부역코드),역명,승하차구분,수송연월,승하차인원수
2771,2,216,잠실(송파구청),승차,2022-06,29472
2772,2,216,잠실(송파구청),하차,2022-06,27571
2773,2,217,잠실새내,승차,2022-06,10466
2774,2,217,잠실새내,하차,2022-06,10298
2775,2,218,종합운동장,승차,2022-06,6829
2776,2,218,종합운동장,하차,2022-06,6717
2777,2,219,삼성(무역센터),승차,2022-06,17490
2778,2,219,삼성(무역센터),하차,2022-06,16935
2779,2,220,선릉,승차,2022-06,25997
2780,2,220,선릉,하차,2022-06,22597
2781,2,221,역삼,승차,2022-06,22492
2782,2,221,역삼,하차,2022-06,23303
2783,2,222,강남,승차,2022-06,24556
2784,2,222,강남,하차,2022-06,22299
2785,2,223,교대(법원.검찰청),승차,2022-06,15006
2786,2,223,교대(법원.검찰청),하차,2022-06,16702
2787,2,224,서초,승차,2022-06,9282
2788,2,224,서초,하차,2022-06,9093
2789,2,225,방배,승차,2022-06,7774
2790,2,225,방배,하차,2022-06,7712
2791,2,226,사당,승차,2022-06,23789
2792,2,226,사당,하차,2022-06,22974
2793,2,227,낙성대(강감찬),승차,2022-06,14994
2794,2,227,낙성대(강감찬),하차,2022-06,14732
2795,2,228,서울대입구(관악구청),승차,2022-06,24256
2796,2,228,서울대입구(관악구청),하차,2022-06,22890
2797,2,229,봉천,승차,2022-06,23007
2798,2,229,봉천,하차,2022-06,21501
2799,2,230,신림,승차,2022-06,34283
2800,2,230,신림,하차,2022-06,33398
2801,2,231,신대방,승차,2022-06,19504
2802,2,231,신대방,하차,2022-06,18737
2803,2,232,구로디지털단지,승차,2022-06,27941
2804,2,232,구로디지털단지,하차,2022-06,28494
2805,2,233,대림(구로구청),승차,2022-06,18351
2806,2,233,대림(구로구청),하차,2022-06,18855
2807,2,234,신도림,승차,2022-06,30921
2808,2,234,신도림,하차,2022-06,29203
2809,2,235,문래,승차,2022-06,12565
2810,2,235,문래,하차,2022-06,11933
2811,2,236,영등포구청,승차,2022-06,17194
2812,2,236,영등포구청,하차,2022-06,17139
2813,2,237,당산,승차,2022-06,9206
2814,2,237,당산,하차,2022-06,9976
2815,2,238,합정,승차,2022-06,11587
2816,2,238,합정,하차,2022-06,11699
2817,2,239,홍대입구,승차,2022-06,18503
2818,2,239,홍대입구,하차,2022-06,18300
2819,2,240,신촌,승차,2022-06,19447
2820,2,240,신촌,하차,2022-06,17962
2821,2,241,이대,승차,2022-06,7083
2822,2,241,이대,하차,2022-06,7537
2823,2,242,아현,승차,2022-06,9032
2824,2,242,아현,하차,2022-06,8758
2825,2,243,충정로(경기대입구),승차,2022-06,7672
2826,2,243,충정로(경기대입구),하차,2022-06,7709
2827,2,244,용답,승차,2022-06,2289
2828,2,244,용답,하차,2022-06,2280
2829,2,245,신답,승차,2022-06,1256
2830,2,245,신답,하차,2022-06,1278
2831,2,246,신설동,승차,2022-06,4744
2832,2,246,신설동,하차,2022-06,4639
2833,2,247,도림천,승차,2022-06,1090
2834,2,247,도림천,하차,2022-06,1192
2835,2,248,양천구청,승차,2022-06,6280
2836,2,248,양천구청,하차,2022-06,6019
2837,2,249,신정네거리,승차,2022-06,9553
2838,2,249,신정네거리,하차,2022-06,9533
2839,2,250,용두(동대문구청),승차,2022-06,3114
2840,2,250,용두(동대문구청),하차,2022-06,3095
2841,3,309,지축,승차,2022-06,4567
2842,3,309,지축,하차,2022-06,4162
2843,3,310,구파발,승차,2022-06,15944
2844,3,310,구파발,하차,2022-06,15083
2845,3,311,연신내,승차,2022-06,33972
2846,3,311,연신내,하차,2022-06,31527
2847,3,312,불광,승차,2022-06,16225
2848,3,312,불광,하차,2022-06,17526
2849,3,313,녹번,승차,2022-06,10160
2850,3,313,녹번,하차,2022-06,9730
2851,3,314,홍제,승차,2022-06,16263
2852,3,314,홍제,하차,2022-06,15741
2853,3,315,무악재,승차,2022-06,3275
2854,3,315,무악재,하차,2022-06,3291
2855,3,316,독립문,승차,2022-06,8132
2856,3,316,독립문,하차,2022-06,7930
2857,3,317,경복궁(정부서울청사),승차,2022-06,15289
2858,3,317,경복궁(정부서울청사),하차,2022-06,15761
2859,3,318,안국,승차,2022-06,11224
2860,3,318,안국,하차,2022-06,11276
2861,3,319,종로3가,승차,2022-06,8956
2862,3,319,종로3가,하차,2022-06,10254
2863,3,320,을지로3가,승차,2022-06,5647
2864,3,320,을지로3가,하차,2022-06,5721
2865,3,322,동대입구,승차,2022-06,4221
2866,3,322,동대입구,하차,2022-06,4372
2867,3,323,약수,승차,2022-06,10303
2868,3,323,약수,하차,2022-06,9726
2869,3,324,금호,승차,2022-06,5489
2870,3,324,금호,하차,2022-06,4993
2871,3,325,옥수,승차,2022-06,5538
2872,3,325,옥수,하차,2022-06,5272
2873,3,326,압구정,승차,2022-06,11932
2874,3,326,압구정,하차,2022-06,11934
2875,3,327,신사,승차,2022-06,8913
2876,3,327,신사,하차,2022-06,8919
2877,3,328,잠원,승차,2022-06,2706
2878,3,328,잠원,하차,2022-06,2501
2879,3,329,고속터미널,승차,2022-06,20722
2880,3,329,고속터미널,하차,2022-06,20258
2881,3,330,교대(법원.검찰청),승차,2022-06,6850
2882,3,330,교대(법원.검찰청),하차,2022-06,4303
2883,3,331,남부터미널(예술의전당),승차,2022-06,13772
2884,3,331,남부터미널(예술의전당),하차,2022-06,13760
2885,3,332,양재(서초구청),승차,2022-06,16165
2886,3,332,양재(서초구청),하차,2022-06,16462
2887,3,333,매봉,승차,2022-06,6124
2888,3,333,매봉,하차,2022-06,5424
2889,3,334,도곡,승차,2022-06,2106
2890,3,334,도곡,하차,2022-06,1922
2891,3,335,대치,승차,2022-06,4898
2892,3,335,대치,하차,2022-06,4611
2893,3,336,학여울,승차,2022-06,1768
2894,3,336,학여울,하차,2022-06,1629
2895,3,337,대청,승차,2022-06,8584
2896,3,337,대청,하차,2022-06,7923
2897,3,338,일원,승차,2022-06,8472
2898,3,338,일원,하차,2022-06,7906
2899,3,339,수서,승차,2022-06,19041
2900,3,339,수서,하차,2022-06,18082
2901,3,340,가락시장,승차,2022-06,7265
2902,3,340,가락시장,하차,2022-06,6963
2903,3,341,경찰병원,승차,2022-06,4976
2904,3,341,경찰병원,하차,2022-06,4958
2905,3,342,오금,승차,2022-06,3734
2906,3,342,오금,하차,2022-06,3478
2907,4,409,당고개,승차,2022-06,11535
2908,4,409,당고개,하차,2022-06,10811
2909,4,410,상계,승차,2022-06,19112
2910,4,410,상계,하차,2022-06,18273
2911,4,411,노원,승차,2022-06,15945
2912,4,411,노원,하차,2022-06,15981
2913,4,412,창동,승차,2022-06,24932
2914,4,412,창동,하차,2022-06,25461
2915,4,413,쌍문,승차,2022-06,22049
2916,4,413,쌍문,하차,2022-06,20740
2917,4,414,수유(강북구청),승차,2022-06,30583
2918,4,414,수유(강북구청),하차,2022-06,30165
2919,4,415,미아(서울사이버대학),승차,2022-06,16598
2920,4,415,미아(서울사이버대학),하차,2022-06,16410
2921,4,416,미아사거리,승차,2022-06,26656
2922,4,416,미아사거리,하차,2022-06,25243
2923,4,417,길음,승차,2022-06,14468
2924,4,417,길음,하차,2022-06,14069
2925,4,418,성신여대입구(돈암),승차,2022-06,11854
2926,4,418,성신여대입구(돈암),하차,2022-06,11557
2927,4,419,한성대입구(삼선교),승차,2022-06,8348
2928,4,419,한성대입구(삼선교),하차,2022-06,8220
2929,4,420,혜화,승차,2022-06,23602
2930,4,420,혜화,하차,2022-06,22100
2931,4,421,동대문,승차,2022-06,20200
2932,4,421,동대문,하차,2022-06,19824
2933,4,422,동대문역사문화공원(DDP),승차,2022-06,8973
2934,4,422,동대문역사문화공원(DDP),하차,2022-06,7797
2935,4,423,충무로,승차,2022-06,16408
2936,4,423,충무로,하차,2022-06,16822
2937,4,424,명동,승차,2022-06,10004
2938,4,424,명동,하차,2022-06,9854
2939,4,425,회현(남대문시장),승차,2022-06,18627
2940,4,425,회현(남대문시장),하차,2022-06,18831
2941,4,426,서울역,승차,2022-06,7084
2942,4,426,서울역,하차,2022-06,9343
2943,4,427,숙대입구(갈월),승차,2022-06,9167
2944,4,427,숙대입구(갈월),하차,2022-06,8714
2945,4,428,삼각지,승차,2022-06,4351
2946,4,428,삼각지,하차,2022-06,4460
2947,4,429,신용산,승차,2022-06,9141
2948,4,429,신용산,하차,2022-06,9352
2949,4,430,이촌(국립중앙박물관),승차,2022-06,4959
2950,4,430,이촌(국립중앙박물관),하차,2022-06,4756
2951,4,431,동작(현충원),승차,2022-06,1760
2952,4,431,동작(현충원),하차,2022-06,1704
2953,4,432,총신대입구(이수),승차,2022-06,13846
2954,4,432,총신대입구(이수),하차,2022-06,14371
2955,4,433,사당,승차,2022-06,11292
2956,4,433,사당,하차,2022-06,11168
2957,4,434,남태령,승차,2022-06,1018
2958,4,434,남태령,하차,2022-06,794
2959,5,2511,방화,승차,2022-06,8612
2960,5,2511,방화,하차,2022-06,8100
2961,5,2512,개화산,승차,2022-06,7140
2962,5,2512,개화산,하차,2022-06,6573
2963,5,2513,김포공항,승차,2022-06,6647
2964,5,2513,김포공항,하차,2022-06,6491
2965,5,2514,송정,승차,2022-06,6773
2966,5,2514,송정,하차,2022-06,6228
2967,5,2515,마곡,승차,2022-06,7582
2968,5,2515,마곡,하차,2022-06,6994
2969,5,2516,발산,승차,2022-06,17339
2970,5,2516,발산,하차,2022-06,16733
2971,5,2517,우장산,승차,2022-06,10721
2972,5,2517,우장산,하차,2022-06,10814
2973,5,2518,화곡,승차,2022-06,22770
2974,5,2518,화곡,하차,2022-06,21449
2975,5,2519,까치산,승차,2022-06,23021
2976,5,2519,까치산,하차,2022-06,22522
2977,5,2520,신정(은행정),승차,2022-06,10426
2978,5,2520,신정(은행정),하차,2022-06,9481
2979,5,2521,목동,승차,2022-06,10922
2980,5,2521,목동,하차,2022-06,11176
2981,5,2522,오목교(목동운동장앞),승차,2022-06,12540
2982,5,2522,오목교(목동운동장앞),하차,2022-06,12201
2983,5,2523,양평,승차,2022-06,4807
2984,5,2523,양평,하차,2022-06,4788
2985,5,2524,영등포구청,승차,2022-06,3419
2986,5,2524,영등포구청,하차,2022-06,3255
2987,5,2525,영등포시장,승차,2022-06,9204
2988,5,2525,영등포시장,하차,2022-06,9201
2989,5,2526,신길,승차,2022-06,2429
2990,5,2526,신길,하차,2022-06,2232
2991,5,2527,여의도,승차,2022-06,9539
2992,5,2527,여의도,하차,2022-06,9129
2993,5,2528,여의나루,승차,2022-06,5494
2994,5,2528,여의나루,하차,2022-06,5477
2995,5,2529,마포,승차,2022-06,7107
2996,5,2529,마포,하차,2022-06,7210
2997,5,2530,공덕,승차,2022-06,6776
2998,5,2530,공덕,하차,2022-06,6403
2999,5,2531,애오개,승차,2022-06,5446
3000,5,2531,애오개,하차,2022-06,5165
3001,5,2532,충정로(경기대입구),승차,2022-06,2412
3002,5,2532,충정로(경기대입구),하차,2022-06,2205
3003,5,2533,서대문,승차,2022-06,10476
3004,5,2533,서대문,하차,2022-06,9767
3005,5,2534,광화문(세종문화회관),승차,2022-06,13291
3006,5,2534,광화문(세종문화회관),하차,2022-06,13310
3007,5,2535,종로3가,승차,2022-06,10854
3008,5,2535,종로3가,하차,2022-06,10590
3009,5,2536,을지로4가,승차,2022-06,4713
3010,5,2536,을지로4가,하차,2022-06,4962
3011,5,2537,동대문역사문화공원(DDP),승차,2022-06,1045
3012,5,2537,동대문역사문화공원(DDP),하차,2022-06,1188
3013,5,2538,청구,승차,2022-06,3440
3014,5,2538,청구,하차,2022-06,2695
3015,5,2539,신금호,승차,2022-06,5247
3016,5,2539,신금호,하차,2022-06,5545
3017,5,2540,행당,승차,2022-06,6202
3018,5,2540,행당,하차,2022-06,5416
3019,5,2541,왕십리(성동구청),승차,2022-06,4147
3020,5,2541,왕십리(성동구청),하차,2022-06,4020
3021,5,2542,마장,승차,2022-06,5236
3022,5,2542,마장,하차,2022-06,5174
3023,5,2543,답십리,승차,2022-06,11430
3024,5,2543,답십리,하차,2022-06,10980
3025,5,2544,장한평,승차,2022-06,13738
3026,5,2544,장한평,하차,2022-06,13406
3027,5,2545,군자(능동),승차,2022-06,7203
3028,5,2545,군자(능동),하차,2022-06,7717
3029,5,2546,아차산(어린이대공원후문),승차,2022-06,12986
3030,5,2546,아차산(어린이대공원후문),하차,2022-06,12520
3031,5,2547,광나루(장신대),승차,2022-06,8055
3032,5,2547,광나루(장신대),하차,2022-06,7206
3033,5,2548,천호(풍납토성),승차,2022-06,17058
3034,5,2548,천호(풍납토성),하차,2022-06,16346
3035,5,2549,강동,승차,2022-06,14821
3036,5,2549,강동,하차,2022-06,14199
3037,5,2550,길동,승차,2022-06,9017
3038,5,2550,길동,하차,2022-06,8884
3039,5,2551,굽은다리(강동구민회관앞),승차,2022-06,9836
3040,5,2551,굽은다리(강동구민회관앞),하차,2022-06,8864
3041,5,2552,명일,승차,2022-06,8057
3042,5,2552,명일,하차,2022-06,7828
3043,5,2553,고덕,승차,2022-06,8089
3044,5,2553,고덕,하차,2022-06,7939
3045,5,2554,상일동,승차,2022-06,10492
3046,5,2554,상일동,하차,2022-06,9874
3047,5,2555,둔촌동,승차,2022-06,7189
3048,5,2555,둔촌동,하차,2022-06,6850
3049,5,2556,올림픽공원(한국체대),승차,2022-06,3257
3050,5,2556,올림픽공원(한국체대),하차,2022-06,2872
3051,5,2557,방이,승차,2022-06,4713
3052,5,2557,방이,하차,2022-06,4441
3053,5,2558,오금,승차,2022-06,2659
3054,5,2558,오금,하차,2022-06,2580
3055,5,2559,개롱,승차,2022-06,6762
3056,5,2559,개롱,하차,2022-06,6399
3057,5,2560,거여,승차,2022-06,9582
3058,5,2560,거여,하차,2022-06,9140
3059,5,2561,마천,승차,2022-06,8257
3060,5,2561,마천,하차,2022-06,8004
3061,5,2562,강일,승차,2022-06,4988
3062,5,2562,강일,하차,2022-06,4740
3063,5,2563,미사,승차,2022-06,10189
3064,5,2563,미사,하차,2022-06,10115
3065,5,2564,하남풍산,승차,2022-06,3404
3066,5,2564,하남풍산,하차,2022-06,3452
3067,5,2565,하남시청(덕풍·신장),승차,2022-06,7309
3068,5,2565,하남시청(덕풍·신장),하차,2022-06,7171
3069,5,2566,하남검단산,승차,2022-06,5063
3070,5,2566,하남검단산,하차,2022-06,4836
3071,6,2611,응암,승차,2022-06,16596
3072,6,2611,응암,하차,2022-06,16085
3073,6,2612,역촌,승차,2022-06,4226
3074,6,2612,역촌,하차,2022-06,4257
3075,6,2613,불광,승차,2022-06,5575
3076,6,2613,불광,하차,2022-06,4646
3077,6,2614,독바위,승차,2022-06,2772
3078,6,2614,독바위,하차,2022-06,2928
3079,6,2616,구산,승차,2022-06,6901
3080,6,2616,구산,하차,2022-06,6376
3081,6,2617,새절(신사),승차,2022-06,11757
3082,6,2617,새절(신사),하차,2022-06,11032
3083,6,2618,증산(명지대앞),승차,2022-06,10279
3084,6,2618,증산(명지대앞),하차,2022-06,9934
3085,6,2619,디지털미디어시티,승차,2022-06,8383
3086,6,2619,디지털미디어시티,하차,2022-06,8690
3087,6,2620,월드컵경기장(성산),승차,2022-06,6685
3088,6,2620,월드컵경기장(성산),하차,2022-06,6623
3089,6,2621,마포구청,승차,2022-06,14761
3090,6,2621,마포구청,하차,2022-06,13266
3091,6,2622,망원,승차,2022-06,10287
3092,6,2622,망원,하차,2022-06,10561
3093,6,2623,합정,승차,2022-06,5936
3094,6,2623,합정,하차,2022-06,5386
3095,6,2624,상수,승차,2022-06,2708
3096,6,2624,상수,하차,2022-06,2689
3097,6,2625,광흥창(서강),승차,2022-06,5439
3098,6,2625,광흥창(서강),하차,2022-06,5383
3099,6,2626,대흥(서강대앞),승차,2022-06,5524
3100,6,2626,대흥(서강대앞),하차,2022-06,5465
3101,6,2627,공덕,승차,2022-06,9403
3102,6,2627,공덕,하차,2022-06,8631
3103,6,2628,효창공원앞,승차,2022-06,5185
3104,6,2628,효창공원앞,하차,2022-06,4657
3105,6,2629,삼각지,승차,2022-06,3249
3106,6,2629,삼각지,하차,2022-06,2499
3107,6,2630,녹사평(용산구청),승차,2022-06,2225
3108,6,2630,녹사평(용산구청),하차,2022-06,2025
3109,6,2631,이태원,승차,2022-06,4467
3110,6,2631,이태원,하차,2022-06,4595
3111,6,2632,한강진,승차,2022-06,2946
3112,6,2632,한강진,하차,2022-06,2918
3113,6,2633,버티고개,승차,2022-06,1136
3114,6,2633,버티고개,하차,2022-06,1157
3115,6,2634,약수,승차,2022-06,2703
3116,6,2634,약수,하차,2022-06,2442
3117,6,2635,청구,승차,2022-06,2825
3118,6,2635,청구,하차,2022-06,3335
3119,6,2636,신당,승차,2022-06,5163
3120,6,2636,신당,하차,2022-06,4811
3121,6,2637,동묘앞,승차,2022-06,9699
3122,6,2637,동묘앞,하차,2022-06,8921
3123,6,2638,창신,승차,2022-06,2666
3124,6,2638,창신,하차,2022-06,2420
3125,6,2639,보문,승차,2022-06,4233
3126,6,2639,보문,하차,2022-06,3676
3127,6,2640,안암(고대병원앞),승차,2022-06,5842
3128,6,2640,안암(고대병원앞),하차,2022-06,5575
3129,6,2641,고려대(종암),승차,2022-06,5585
3130,6,2641,고려대(종암),하차,2022-06,5306
3131,6,2642,월곡(동덕여대),승차,2022-06,9431
3132,6,2642,월곡(동덕여대),하차,2022-06,9133
3133,6,2643,상월곡(한국과학기술연구원),승차,2022-06,6164
3134,6,2643,상월곡(한국과학기술연구원),하차,2022-06,5793
3135,6,2644,돌곶이,승차,2022-06,7899
3136,6,2644,돌곶이,하차,2022-06,7291
3137,6,2645,석계,승차,2022-06,10593
3138,6,2645,석계,하차,2022-06,9961
3139,6,2646,태릉입구,승차,2022-06,4471
3140,6,2646,태릉입구,하차,2022-06,4446
3141,6,2647,화랑대(서울여대입구),승차,2022-06,6919
3142,6,2647,화랑대(서울여대입구),하차,2022-06,6044
3143,6,2648,봉화산(서울의료원),승차,2022-06,6696
3144,6,2648,봉화산(서울의료원),하차,2022-06,6442
3145,7,2711,장암,승차,2022-06,1534
3146,7,2711,장암,하차,2022-06,1105
3147,7,2712,도봉산,승차,2022-06,7359
3148,7,2712,도봉산,하차,2022-06,9423
3149,7,2713,수락산,승차,2022-06,12489
3150,7,2713,수락산,하차,2022-06,12329
3151,7,2714,마들,승차,2022-06,10913
3152,7,2714,마들,하차,2022-06,10505
3153,7,2715,노원,승차,2022-06,18562
3154,7,2715,노원,하차,2022-06,18110
3155,7,2716,중계,승차,2022-06,18394
3156,7,2716,중계,하차,2022-06,17035
3157,7,2717,하계,승차,2022-06,16886
3158,7,2717,하계,하차,2022-06,15475
3159,7,2718,공릉(서울과학기술대),승차,2022-06,11053
3160,7,2718,공릉(서울과학기술대),하차,2022-06,10827
3161,7,2719,태릉입구,승차,2022-06,6696
3162,7,2719,태릉입구,하차,2022-06,6350
3163,7,2720,먹골,승차,2022-06,9652
3164,7,2720,먹골,하차,2022-06,9638
3165,7,2721,중화,승차,2022-06,10909
3166,7,2721,중화,하차,2022-06,10437
3167,7,2722,상봉(시외버스터미널),승차,2022-06,11861
3168,7,2722,상봉(시외버스터미널),하차,2022-06,11468
3169,7,2723,면목,승차,2022-06,14265
3170,7,2723,면목,하차,2022-06,14215
3171,7,2724,사가정,승차,2022-06,14329
3172,7,2724,사가정,하차,2022-06,14006
3173,7,2725,용마산(용마폭포공원),승차,2022-06,6343
3174,7,2725,용마산(용마폭포공원),하차,2022-06,6620
3175,7,2726,중곡,승차,2022-06,11696
3176,7,2726,중곡,하차,2022-06,11348
3177,7,2727,군자(능동),승차,2022-06,11426
3178,7,2727,군자(능동),하차,2022-06,9655
3179,7,2728,어린이대공원(세종대),승차,2022-06,7473
3180,7,2728,어린이대공원(세종대),하차,2022-06,7164
3181,7,2729,건대입구,승차,2022-06,9306
3182,7,2729,건대입구,하차,2022-06,8109
3183,7,2730,뚝섬유원지,승차,2022-06,5904
3184,7,2730,뚝섬유원지,하차,2022-06,5694
3185,7,2731,청담,승차,2022-06,7655
3186,7,2731,청담,하차,2022-06,7410
